tt0335438,Starsky & Hutch,2004,"Comedy, Crime",101,USA,"English, Korean"
tt2209418,Before Midnight,2013,"Drama, Romance",109,"USA, Greece","English, Greek, French"
tt0805564,Lars and the Real Girl,2007,"Comedy, Drama, Romance",106,"USA, Canada","English, Spanish"
tt0397535,Memoirs of a Geisha,2005,"Drama, Romance",145,"USA, Japan, France","English, Japanese"
tt0989757,Dear John,2010,"Drama, Romance, War",108,USA,English
tt0257076,S.W.A.T.,2003,"Action, Adventure, Crime",117,USA,"English, Spanish, French"
tt0475394,Smokin' Aces,2006,"Action, Comedy, Crime",109,"UK, France, USA",English
tt0109831,Four Weddings and a Funeral,1994,"Comedy, Drama, Romance",117,UK,"English, British Sign Language"
tt0350258,Ray,2004,"Biography, Drama, Music",152,USA,English
tt1034303,Defiance,2008,"Action, Drama, History",137,USA,"English, German, Russian"
tt2042568,Inside Llewyn Davis,2013,"Comedy, Drama, Music",104,"USA, UK, France",English
tt4178092,The Gift,2015,"Drama, Mystery, Thriller",108,"USA, Australia, China",English
tt0301357,Good Bye Lenin!,2003,"Comedy, Drama, Romance",121,Germany,"German, English, Russian"
tt1563738,One Day,2011,"Drama, Romance",107,"USA, UK",English
tt1403981,Remember Me,2010,"Drama, Romance",113,USA,"English, Chinese"
tt1334260,Never Let Me Go,2010,"Drama, Romance, Sci-Fi",103,UK,English
tt2278871,La vie d'Adèle,2013,"Drama, Romance",180,"France, Belgium, Spain","French, English"
tt0306047,Scary Movie 3,2003,"Comedy, Horror",84,"USA, Canada",English
tt0082198,Conan the Barbarian,1982,"Action, Adventure, Fantasy",129,"USA, Spain, Mexico",English
tt1189073,La piel que habito,2011,"Drama, Horror, Thriller",120,Spain,Spanish
tt0276919,Dogville,2003,"Crime, Drama",135,"Denmark, Netherlands, Sweden, Germany, UK, France, Finland, Norway, Italy",English
tt6155172,Roma,2018,Drama,135,Mexico,"Spanish, Mixtec, English, Japanese, German, French, Norwegian"
tt2975578,The Purge: Anarchy,2014,"Action, Adventure, Horror",103,"USA, France",English
tt2543472,Wonder,2017,"Drama, Family",113,"USA, Hong Kong, Canada",English
tt1242460,We Need to Talk About Kevin,2011,"Drama, Mystery, Thriller",112,"UK, USA",English
tt3393786,Jack Reacher: Never Go Back,2016,"Action, Thriller",118,"China, USA","English, Ukrainian"
tt0107362,Last Action Hero,1993,"Action, Adventure, Comedy",130,USA,English
tt0280590,Mr. Deeds,2002,"Comedy, Romance",96,USA,English
tt2101441,Spring Breakers,2012,"Crime, Drama",94,"USA, France",English
tt1399683,Winter's Bone,2010,"Drama, Mystery",100,USA,English
tt4209788,Molly's Game,2017,"Biography, Crime, Drama",140,"China, Canada, USA",English
tt3521126,The Disaster Artist,2017,"Biography, Comedy, Drama",104,USA,English
tt0099938,Kindergarten Cop,1990,"Action, Comedy, Crime",111,USA,"English, Spanish, German"
tt0340855,Monster,2003,"Biography, Crime, Drama",109,"USA, Germany",English
tt3104988,Crazy Rich Asians,2018,"Comedy, Drama, Romance",120,USA,"English, Mandarin, Cantonese, Hokkien, French, Malay"
tt0242423,"Dude, Where's My Car?",2000,"Comedy, Mystery, Sci-Fi",83,USA,"English, Japanese, French"
tt7668870,Searching,2018,"Drama, Mystery, Thriller",102,"Russia, USA",English
tt0103074,Thelma & Louise,1991,"Adventure, Crime, Drama",130,"USA, UK, France",English
tt5104604,Isle of Dogs,2018,"Animation, Adventure, Comedy",101,"Germany, Japan, USA, UK","English, Japanese"
tt6450804,Terminator: Dark Fate,2019,"Action, Adventure, Sci-Fi",128,"USA, Spain, Hungary, China","English, Spanish"
tt1389137,We Bought a Zoo,2011,"Comedy, Drama, Family",124,USA,"English, Spanish"
tt0473705,State of Play,2009,"Crime, Drama, Mystery",127,"USA, UK, France","English, Cantonese"
tt0369441,Fun with Dick and Jane,2005,"Comedy, Crime",90,USA,"English, Spanish"
tt0804497,It's Kind of a Funny Story,2010,"Comedy, Drama, Romance",101,USA,English
tt1100089,Foxcatcher,2014,"Biography, Drama, Sport",134,USA,"English, French"
tt0072271,The Texas Chain Saw Massacre,1974,Horror,83,USA,English
tt0053285,Sleeping Beauty,1959,"Animation, Family, Fantasy",75,USA,English
tt3371366,Transformers: The Last Knight,2017,"Action, Adventure, Sci-Fi",154,"USA, China, Canada",English
tt0430105,Four Brothers,2005,"Action, Crime, Drama",109,USA,English
tt3774114,Snowden,2016,"Biography, Crime, Drama",134,"UK, France, Germany, USA","English, American Sign Language, Russian"
tt0120888,The Wedding Singer,1998,"Comedy, Music, Romance",97,USA,English
tt2692904,Locke,2013,Drama,85,"UK, USA",English
tt0086465,Trading Places,1983,Comedy,116,USA,English
tt0307987,Bad Santa,2003,"Comedy, Crime, Drama",92,"Germany, USA",English
tt1549920,The Last Stand,2013,"Action, Thriller",107,USA,English
tt4701182,Bumblebee,2018,"Action, Adventure, Sci-Fi",114,"China, USA",English
tt0471042,Tower Heist,2011,"Action, Comedy, Crime",104,USA,"English, Spanish, Chinese"
tt1764234,Killing Them Softly,2012,"Crime, Drama, Thriller",97,USA,English
tt1939659,Carrie,2013,"Drama, Horror",100,"USA, Canada",English
tt0472033,9,2009,"Animation, Action, Adventure",79,USA,English
tt1855325,Resident Evil: Retribution,2012,"Action, Horror, Sci-Fi",95,"Germany, Canada, USA, France, UK","English, American Sign Language"
tt1019452,A Serious Man,2009,"Comedy, Drama",106,"USA, UK, France","English, Yiddish, Hebrew"
tt0118842,Chasing Amy,1997,"Comedy, Drama, Romance",113,USA,English
tt0119345,I Know What You Did Last Summer,1997,"Horror, Mystery",101,USA,English
tt5884052,Pokémon: Detective Pikachu,2019,"Action, Adventure, Comedy",104,"USA, Japan, UK, Canada","English, Japanese"
tt0387131,The Constant Gardener,2005,"Drama, Mystery, Romance",129,"UK, Germany, Kenya, France, USA, China","English, Italian, Swahili, German"
tt0417148,Snakes on a Plane,2006,"Action, Adventure, Crime",105,"USA, Germany",English
tt0358082,Robots,2005,"Animation, Adventure, Comedy",91,USA,"English, Italian"
tt6294822,The Post,2017,"Drama, Thriller",116,"USA, UK",English
tt1051906,The Invisible Man,2020,"Horror, Mystery, Sci-Fi",124,"Canada, Australia, USA",English
tt1351685,Jack the Giant Slayer,2013,"Adventure, Fantasy",114,UK,English
tt2267968,Kung Fu Panda 3,2016,"Animation, Action, Adventure",95,"China, USA",English
tt2180411,Into the Woods,2014,"Adventure, Comedy, Drama",125,USA,English
tt0120784,Payback,1999,"Action, Crime, Drama",100,USA,English
tt0079417,Kramer vs. Kramer,1979,Drama,105,USA,English
tt3470600,Sing,2016,"Animation, Comedy, Family",108,"Japan, USA","English, Japanese, Ukrainian"
tt8106534,6 Underground,2019,"Action, Thriller",128,USA,"English, Turkmen, Cantonese, Italian, Spanish, Ukrainian, French"
tt0095159,A Fish Called Wanda,1988,"Comedy, Crime",108,"UK, USA","English, Italian, Russian, French"
tt0088323,Die unendliche Geschichte,1984,"Adventure, Drama, Family",102,West Germany,English
tt1915581,Magic Mike,2012,"Comedy, Drama",110,USA,English
tt0481536,Harold & Kumar Escape from Guantanamo Bay,2008,"Adventure, Comedy",114,USA,"English, Spanish, French"
tt0079522,Manhattan,1979,"Comedy, Drama, Romance",96,USA,English
tt2203939,The Other Woman,2014,"Comedy, Romance",109,USA,English
tt2120120,Pixels,2015,"Action, Comedy, Fantasy",105,"USA, China, Canada","English, Hindi, Japanese"
tt0073629,The Rocky Horror Picture Show,1975,"Comedy, Musical",100,"UK, USA",English
tt0424345,Clerks II,2006,Comedy,97,USA,English
tt1034032,Gamer,2009,"Action, Sci-Fi, Thriller",95,USA,English
tt0277296,The Scorpion King,2002,"Action, Adventure, Fantasy",92,"USA, Germany, Belgium",English
tt0112508,Billy Madison,1995,Comedy,89,USA,"English, French, Spanish"
tt0117913,A Time to Kill,1996,"Crime, Drama, Thriller",149,USA,English
tt0414982,Final Destination 3,2006,"Horror, Thriller",93,USA,English
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,"Action, Adventure, Fantasy",117,"USA, Germany, Japan, UK, Hong Kong","English, Mandarin"
tt0034492,Bambi,1942,"Animation, Drama, Family",70,USA,English
tt4116284,The Lego Batman Movie,2017,"Animation, Action, Comedy",104,"USA, Denmark",English
tt0120768,The Negotiator,1998,"Action, Crime, Drama",140,"Germany, USA",English
tt0353969,Salinui chueok,2003,"Action, Crime, Drama",131,South Korea,"Korean, English"
tt0324216,The Texas Chainsaw Massacre,2003,Horror,98,USA,English
tt0292506,The Recruit,2003,"Action, Thriller",115,"USA, Switzerland","English, Persian, Russian"
tt0381707,White Chicks,2004,"Comedy, Crime",109,USA,English
tt0277434,We Were Soldiers,2002,"Action, Drama, History",138,"USA, Germany, France","English, Vietnamese, French"
tt2381111,Brooklyn,2015,"Drama, Romance",117,"UK, Canada, Ireland, USA","English, Latin, Irish"
tt3152624,Trainwreck,2015,"Comedy, Drama, Romance",125,"USA, Japan","English, Mandarin"
tt1314655,Devil,2010,"Horror, Mystery, Thriller",80,USA,"English, Ukrainian, Spanish"
tt0085334,A Christmas Story,1983,"Comedy, Family",94,"USA, Canada",English
tt0116922,Lost Highway,1997,"Mystery, Thriller",134,"France, USA",English
tt0947810,Green Zone,2010,"Action, Drama, Thriller",115,"UK, France, Spain, USA","English, Arabic"
tt0032910,Pinocchio,1940,"Animation, Comedy, Family",88,USA,English
tt0451079,Horton Hears a Who!,2008,"Animation, Adventure, Comedy",86,USA,English
tt0101272,The Addams Family,1991,"Comedy, Fantasy",99,USA,"English, Italian, French"
tt4857264,Contratiempo,2016,"Crime, Drama, Mystery",106,Spain,Spanish
tt2554274,Crimson Peak,2015,"Drama, Fantasy, Horror",119,"Canada, USA, Mexico",English
tt1174732,An Education,2009,Drama,100,"UK, USA","English, French"
tt0245844,The Count of Monte Cristo,2002,"Action, Adventure, Drama",131,"UK, USA, Ireland, Switzerland",English
tt0088258,This Is Spinal Tap,1984,"Comedy, Music",82,USA,English
tt2096672,Dumb and Dumber To,2014,Comedy,109,USA,"English, Cantonese"
tt1538403,The Mortal Instruments: City of Bones,2013,"Action, Adventure, Fantasy",130,"USA, Germany, Canada, UK",English
tt1204975,Last Vegas,2013,"Comedy, Drama",105,USA,English
tt1441395,Under the Skin,2013,"Drama, Horror, Sci-Fi",108,"UK, USA, Switzerland",English
tt1924435,Let's Be Cops,2014,"Action, Comedy, Crime",104,USA,"English, Spanish"
tt0119738,My Best Friend's Wedding,1997,"Comedy, Drama, Romance",105,USA,"English, French, Italian"
tt0040746,Rope,1948,"Crime, Drama, Mystery",80,USA,English
tt0043274,Alice in Wonderland,1951,"Animation, Adventure, Family",75,USA,English
tt3766354,The Equalizer 2,2018,"Action, Crime, Thriller",121,USA,"English, French, Turkish, Hebrew, Arabic, Spanish"
tt1234548,The Men Who Stare at Goats,2009,"Comedy, War",94,"USA, UK","English, Arabic"
tt2446980,Joy,2015,"Biography, Drama",124,USA,"English, Spanish, French"
tt0113568,Kôkaku Kidôtai,1995,"Animation, Action, Crime",83,"Japan, UK",Japanese
tt0256380,Shallow Hal,2001,"Comedy, Drama, Fantasy",114,"USA, Germany",English
tt3741700,Godzilla: King of the Monsters,2019,"Action, Adventure, Fantasy",132,"USA, Japan, China, Canada","English, Japanese, Chinese, Spanish"
tt0816442,The Book Thief,2013,"Drama, War",131,"USA, Germany","English, German"
tt1560220,Zombieland: Double Tap,2019,"Action, Adventure, Comedy",99,USA,"English, Spanish, Italian, Inuktitut, Hindi"
tt0247638,The Princess Diaries,2001,"Comedy, Family, Romance",111,"USA, UK","English, Dutch, Italian"
tt0450232,16 Blocks,2006,"Action, Crime, Drama",102,"USA, Germany","English, Spanish"
tt0106489,A Bronx Tale,1993,"Crime, Drama, Romance",121,USA,"English, Italian"
tt1262416,Scream 4,2011,"Horror, Mystery",111,USA,English
tt1758830,This Is 40,2012,"Comedy, Romance",134,USA,English
tt0089530,Mad Max Beyond Thunderdome,1985,"Action, Adventure, Sci-Fi",107,Australia,English
tt0815236,She's Out of My League,2010,"Comedy, Romance",104,USA,"English, Ukrainian"
tt0373074,Kung fu,2004,"Action, Comedy, Fantasy",99,"Hong Kong, China, USA","Cantonese, Mandarin"
tt0120102,Seven Years in Tibet,1997,"Adventure, Biography, Drama",136,"USA, UK","English, German, Mandarin, Tibetan, Hindi"
tt0046250,Roman Holiday,1953,"Comedy, Romance",118,USA,"English, Italian, German"
tt0253556,Reign of Fire,2002,"Action, Adventure, Fantasy",101,"USA, UK, Ireland",English
tt0343135,Along Came Polly,2004,"Comedy, Romance",90,USA,"English, Spanish"
tt5439796,Logan Lucky,2017,"Comedy, Crime, Drama",118,"USA, China",English
tt0365737,Syriana,2005,"Drama, Thriller",128,"USA, United Arab Emirates","English, Urdu, Arabic, Persian, French, Mandarin"
tt2066051,Rocketman,2019,"Biography, Drama, Music",121,"UK, USA, Canada",English
tt0093822,Raising Arizona,1987,"Comedy, Crime",94,USA,English
tt0842926,The Kids Are All Right,2010,"Comedy, Drama, Romance",106,"USA, France",English
tt3316960,Still Alice,2014,Drama,101,"USA, UK, France",English
tt0443649,"10,000 BC",2008,"Action, Adventure, Drama",109,"USA, South Africa",English
tt0100507,Rocky V,1990,"Drama, Sport",104,USA,"English, Italian"
tt5848272,Ralph Breaks the Internet,2018,"Animation, Adventure, Comedy",112,USA,English
tt0249462,Billy Elliot,2000,"Drama, Music",110,"UK, France",English
tt1648190,The Dark Tower,2017,"Action, Adventure, Fantasy",95,USA,English
tt0393162,Coach Carter,2005,"Biography, Drama, Sport",136,"USA, Germany",English
tt0100150,Miller's Crossing,1990,"Crime, Drama, Thriller",115,USA,"English, Italian, Irish, Yiddish"
tt0117008,Matilda,1996,"Comedy, Family, Fantasy",98,USA,English
tt0093105,"Good Morning, Vietnam",1987,"Biography, Comedy, Drama",121,USA,English
tt0164912,Stuart Little,1999,"Adventure, Comedy, Family",84,"Germany, USA","English, Dutch"
tt0071230,Blazing Saddles,1974,"Comedy, Western",93,USA,"English, Yiddish, German"
tt6628394,Bad Times at the El Royale,2018,"Crime, Drama, Mystery",141,USA,English
tt0379725,Capote,2005,"Biography, Crime, Drama",114,"USA, Canada",English
tt0452594,The Break-Up,2006,"Comedy, Drama, Romance",106,USA,English
tt0108358,Tombstone,1993,"Action, Biography, Drama",130,USA,"English, Latin"
tt0312004,The Curse of the Were-Rabbit,2005,"Animation, Adventure, Comedy",85,"UK, USA",English
tt1790886,The Campaign,2012,Comedy,85,USA,English
tt0046183,Peter Pan,1953,"Animation, Adventure, Family",77,USA,"English, American Sign Language"
tt1058017,The Invention of Lying,2009,"Comedy, Fantasy, Romance",100,USA,English
tt0402022,Æon Flux,2005,"Action, Adventure, Sci-Fi",93,"USA, Germany, Brazil, Italy",English
tt2177771,The Monuments Men,2014,"Comedy, Drama, History",118,"USA, Germany","English, German, Russian, French, Flemish, Dutch"
tt0149261,Deep Blue Sea,1999,"Action, Adventure, Sci-Fi",105,"USA, Mexico","English, Spanish"
tt4520988,Frozen II,2019,"Animation, Adventure, Comedy",103,USA,English
tt0082340,Escape from New York,1981,"Action, Adventure, Sci-Fi",99,USA,English
tt0322330,Freaky Friday,2003,"Comedy, Family, Fantasy",97,USA,"English, Mandarin"
tt0274558,The Hours,2002,"Drama, Romance",110,"USA, UK, France, Canada, Germany",English
tt2024432,Identity Thief,2013,"Comedy, Crime, Drama",111,USA,"English, Spanish"
tt3281548,Little Women,2019,"Drama, Romance",135,USA,"English, French"
tt1448755,Killer Elite,2011,"Action, Thriller",116,"UK, Australia","English, Arabic, French, Spanish"
tt0125664,Man on the Moon,1999,"Biography, Comedy, Drama",118,"UK, Germany, Japan, USA",English
tt0325805,Matchstick Men,2003,"Comedy, Crime, Drama",116,"USA, UK",English
tt2034800,The Great Wall,2016,"Action, Adventure, Fantasy",103,"USA, China, Hong Kong, Australia, Canada","English, Mandarin, Spanish"
tt0054331,Spartacus,1960,"Adventure, Biography, Drama",197,USA,English
tt0164052,Hollow Man,2000,"Action, Horror, Sci-Fi",112,"USA, Germany",English
tt5606664,Doctor Sleep,2019,"Drama, Fantasy, Horror",152,"UK, USA",English
tt0087182,Dune,1984,"Action, Adventure, Sci-Fi",137,"USA, Mexico",English
tt0134273,8MM,1999,"Crime, Drama, Mystery",123,"Germany, USA",English
tt0101507,Boyz n the Hood,1991,"Crime, Drama",112,USA,English
tt0384793,Accepted,2006,Comedy,93,USA,English
tt0475290,"Hail, Caesar!",2016,"Comedy, Drama, Music",106,"USA, UK, Japan",English
tt0251160,John Q,2002,"Crime, Drama, Thriller",116,USA,"English, Spanish"
tt0091369,Labyrinth,1986,"Adventure, Family, Fantasy",101,"UK, USA",English
tt0257360,About Schmidt,2002,"Comedy, Drama",125,USA,English
tt0134084,Scream 3,2000,"Horror, Mystery",116,USA,English
tt0044079,Strangers on a Train,1951,"Crime, Film-Noir, Thriller",101,USA,"English, French"
tt0467197,Max Payne,2008,"Action, Crime, Drama",100,"USA, Canada","English, Russian, Spanish"
tt0433362,Daybreakers,2009,"Action, Fantasy, Horror",98,"Australia, USA",English
tt1205537,Jack Ryan: Shadow Recruit,2014,"Action, Drama, Thriller",105,"USA, Russia","English, Russian"
tt1616195,J. Edgar,2011,"Biography, Drama, Romance",137,USA,English
tt0449010,Eragon,2006,"Action, Adventure, Family",104,"USA, UK, Hungary",English
tt0090728,Big Trouble in Little China,1986,"Action, Adventure, Comedy",99,USA,"English, Cantonese"
tt0099077,Awakenings,1990,"Biography, Drama",121,USA,English
tt0093437,The Lost Boys,1987,"Comedy, Horror",97,USA,English
tt7984734,The Lighthouse,2019,"Drama, Fantasy, Horror",109,"Canada, USA",English
tt2582496,Me and Earl and the Dying Girl,2015,"Comedy, Drama",105,USA,English
tt0780521,The Princess and the Frog,2009,"Animation, Adventure, Comedy",97,USA,"English, French"
tt1055292,Life as We Know It,2010,"Comedy, Drama, Romance",114,USA,English
tt2561572,Get Hard,2015,"Comedy, Crime",100,USA,English
tt1615065,Savages,2012,"Crime, Drama, Thriller",131,USA,"English, Spanish"
tt0876563,Gake no ue no Ponyo,2008,"Animation, Adventure, Comedy",101,Japan,"Italian, Japanese"
tt0918927,Doubt,2008,"Drama, Mystery",104,USA,English
tt1298649,The Watch,2012,"Comedy, Sci-Fi",102,USA,English
tt5052474,Sicario: Day of the Soldado,2018,"Action, Adventure, Crime",122,"USA, Mexico","English, Spanish, American Sign Language, Arabic, Somali"
tt0095956,Rambo III,1988,"Action, Adventure",102,USA,"English, Russian"
tt0120789,Pleasantville,1998,"Comedy, Drama, Fantasy",124,USA,English
tt0048280,Lady and the Tramp,1955,"Animation, Adventure, Comedy",76,USA,English
tt1038919,The Bounty Hunter,2010,"Action, Comedy, Romance",110,USA,"English, Ukrainian"
tt7040874,A Simple Favor,2018,"Comedy, Crime, Drama",117,"Canada, USA",English
tt0070511,Papillon,1973,"Biography, Crime, Drama",151,"France, USA","English, Spanish"
tt0905372,The Thing,2011,"Horror, Mystery, Sci-Fi",103,"Canada, USA, UK","English, Norwegian, Danish"
tt0093748,"Planes, Trains & Automobiles",1987,"Comedy, Drama",93,USA,English
tt0305357,Charlie's Angels: Full Throttle,2003,"Action, Adventure, Comedy",106,USA,"English, Mandarin, Spanish"
tt0032976,Rebecca,1940,"Drama, Mystery, Romance",130,USA,"English, French"
tt1390411,In the Heart of the Sea,2015,"Action, Adventure, Biography",122,"USA, Australia, Spain",English
tt0091203,Highlander,1986,"Action, Adventure, Fantasy",116,UK,English
tt0227445,The Score,2001,"Action, Crime, Drama",124,"Germany, Canada, USA","English, French"
tt0118694,Fa yeung nin wah,2000,"Drama, Romance",98,"Hong Kong, China","Cantonese, Shanghainese, French, Spanish"
tt0097441,Glory,1989,"Biography, Drama, History",122,USA,English
tt0480687,Hall Pass,2011,"Comedy, Romance",105,USA,English
tt0427327,Hairspray,2007,"Comedy, Drama, Musical",117,"USA, UK, Canada",English
tt0259446,My Big Fat Greek Wedding,2002,"Comedy, Drama, Romance",95,"Canada, USA","English, Greek"
tt0251075,Evolution,2001,"Comedy, Sci-Fi",101,USA,English
tt0097814,Majo no takkyûbin,1989,"Animation, Adventure, Drama",103,Japan,Japanese
tt0455824,Australia,2008,"Adventure, Comedy, Drama",165,"UK, Australia, USA","English, Aboriginal, Chinese, Japanese"
tt1634122,Johnny English Reborn,2011,"Action, Adventure, Comedy",101,"UK, France, USA","English, Mandarin, Swiss German, Cantonese, Russian"
tt2305051,Wild,2014,"Biography, Drama",115,USA,English
tt0042192,All About Eve,1950,Drama,138,USA,"English, French"
tt0106582,Cliffhanger,1993,"Action, Adventure, Thriller",113,"USA, Italy, France",English
tt0184894,Shanghai Noon,2000,"Action, Adventure, Comedy",110,"USA, Hong Kong","English, Mandarin, Sioux, Spanish"
tt1172570,Bronson,2008,"Action, Biography, Crime",92,"UK, Cayman Islands, Denmark, USA","English, Spanish"
tt0120783,The Parent Trap,1998,"Adventure, Comedy, Drama",128,"USA, UK","English, French"
tt5462602,The Big Sick,2017,"Comedy, Drama, Romance",120,USA,"English, Urdu"
tt4276820,The Founder,2016,"Biography, Drama",115,"USA, Greece","English, Yiddish"
tt3488710,The Walk,2015,"Adventure, Biography, Drama",123,USA,"English, French, Czech"
tt1692486,Carnage,2011,"Comedy, Drama",80,"France, Germany, Poland, Spain, USA",English
tt4052882,The Shallows,2016,"Drama, Horror, Thriller",86,USA,"English, Spanish"
tt0114069,Outbreak,1995,"Action, Drama, Thriller",127,USA,"English, Korean, French"
tt1638002,"Love, Rosie",2014,"Comedy, Romance",102,"Germany, UK",English
tt0100814,Tremors,1990,"Comedy, Horror",96,USA,English
tt0268695,The Time Machine,2002,"Action, Adventure, Sci-Fi",96,"USA, United Arab Emirates",English
tt0404032,The Exorcism of Emily Rose,2005,"Drama, Horror, Thriller",119,USA,"English, Syriac, German, Greek, Hebrew, Latin, Aramaic"
tt0112642,Casper,1995,"Comedy, Family, Fantasy",100,USA,English
tt0079116,Escape from Alcatraz,1979,"Action, Biography, Crime",112,USA,English
tt1862079,Safety Not Guaranteed,2012,"Comedy, Drama, Romance",86,USA,English
tt0033563,Dumbo,1941,"Animation, Drama, Family",64,USA,English
tt0106918,The Firm,1993,"Drama, Mystery, Thriller",154,USA,English
tt0290673,Irréversible,2002,"Crime, Drama, Mystery",97,France,"French, Spanish, Italian, English"
tt0103855,The Bodyguard,1992,"Action, Drama, Music",129,USA,English
tt0117438,Ransom,1996,"Action, Crime, Thriller",121,USA,English
tt5715874,The Killing of a Sacred Deer,2017,"Drama, Horror, Mystery",121,"Ireland, UK","English, French"
tt0338564,Mou gaan dou,2002,"Action, Crime, Drama",101,Hong Kong,"Cantonese, English, Thai"
tt0117731,Star Trek: First Contact,1996,"Action, Adventure, Drama",111,USA,English
tt0431197,The Kingdom,2007,"Action, Drama, Thriller",110,"USA, Germany, United Arab Emirates","English, Arabic"
tt0161081,What Lies Beneath,2000,"Drama, Fantasy, Horror",130,USA,English
tt0418689,Flags of Our Fathers,2006,"Action, Adventure, Drama",135,USA,English
tt1086772,Blended,2014,"Comedy, Romance",117,USA,English
tt0790736,R.I.P.D.,2013,"Action, Adventure, Comedy",96,USA,English
tt0120794,The Prince of Egypt,1998,"Animation, Adventure, Drama",99,USA,"English, Hebrew"
tt0482606,The Strangers,2008,"Horror, Thriller",86,USA,English
tt0080761,Friday the 13th,1980,"Horror, Mystery, Thriller",95,USA,English
tt0057076,From Russia with Love,1963,"Action, Adventure, Thriller",115,UK,"English, Russian, Turkish, Romany"
tt1524137,Contraband,2012,"Action, Crime, Drama",109,"USA, UK, France","English, Spanish"
tt0216216,The 6th Day,2000,"Action, Mystery, Sci-Fi",123,USA,English
tt6412452,The Ballad of Buster Scruggs,2018,"Comedy, Drama, Musical",133,USA,"English, French"
tt4302938,Kubo and the Two Strings,2016,"Animation, Action, Adventure",101,"USA, Japan",English
tt0112431,Babe,1995,"Comedy, Drama, Family",91,"Australia, USA",English
tt4172430,13 Hours,2016,"Action, Drama, War",144,"Malta, Morocco, USA","English, Arabic"
tt0355295,The Brothers Grimm,2005,"Action, Adventure, Comedy",118,"USA, Czech Republic, UK","English, French, German, Italian"
tt0293508,The Phantom of the Opera,2004,"Drama, Musical, Romance",143,UK,"English, Italian"
tt0120657,The 13th Warrior,1999,"Action, Adventure, History",102,USA,"English, Latin, Swedish, Norse, Old, Danish, Arabic"
tt0113749,Mallrats,1995,"Comedy, Romance",94,USA,English
tt2388715,Oculus,2013,"Horror, Mystery",104,USA,English
tt1000774,Sex and the City,2008,"Comedy, Drama, Romance",145,USA,English
tt1937390,Nymphomaniac: Vol. I,2013,Drama,117,"Denmark, Germany, Belgium, UK, France, Sweden, USA",English
tt0758730,AVPR: Aliens vs Predator - Requiem,2007,"Action, Adventure, Fantasy",94,"USA, Mexico",English
tt1615147,Margin Call,2011,"Drama, Thriller",107,USA,English
tt0480025,This Is England,2006,"Crime, Drama",101,UK,English
tt0870984,Antichrist,2009,"Drama, Horror",108,"Denmark, Germany, France, Sweden, Italy, Poland",English
tt0107977,Robin Hood: Men in Tights,1993,"Adventure, Comedy, Musical",104,"France, USA",English
tt1355630,If I Stay,2014,"Drama, Fantasy, Music",107,USA,English
tt0245574,Y tu mamá también,2001,Drama,106,Mexico,Spanish
tt0397065,House of Wax,2005,"Horror, Thriller",113,"Australia, USA",English
tt0822847,Priest,2011,"Action, Horror, Thriller",87,USA,English
tt0453451,Mr. Bean's Holiday,2007,"Comedy, Family",90,"UK, France, Germany, USA","English, French, Spanish, Russian"
tt0063350,Night of the Living Dead,1968,"Horror, Thriller",96,USA,English
tt6266538,Vice,2018,"Biography, Comedy, Drama",132,USA,"English, Arabic"
tt0092965,Empire of the Sun,1987,"Action, Drama, History",153,USA,"English, Japanese, Mandarin, Shanghainese"
tt1201167,Funny People,2009,"Comedy, Drama",146,USA,English
tt3829266,The Predator,2018,"Action, Adventure, Sci-Fi",107,"USA, Canada","English, Spanish"
tt1132626,Saw V,2008,"Horror, Mystery",92,"Canada, USA",English
tt0486946,Wild Hogs,2007,"Action, Adventure, Comedy",100,USA,English
tt2884206,I Origins,2014,"Drama, Romance, Sci-Fi",106,USA,"English, Hindi"
tt1131734,Jennifer's Body,2009,"Comedy, Horror",102,"USA, Canada","English, Spanish"
tt0265459,One Hour Photo,2002,"Drama, Thriller",96,USA,English
tt0070608,Robin Hood,1973,"Animation, Adventure, Comedy",83,USA,"English, Portuguese"
tt3531824,Nerve,2016,"Adventure, Crime, Drama",96,USA,English
tt5814060,The Nun,2018,"Horror, Mystery, Thriller",96,USA,"English, French, Romanian, Latin"
tt0113627,Leaving Las Vegas,1995,"Drama, Romance",111,"France, UK, USA","English, Russian"
tt1502407,Halloween,2018,"Crime, Horror, Thriller",106,"USA, UK",English
tt0817230,Valentine's Day,2010,"Comedy, Romance",125,USA,"English, Spanish, Russian, Italian"
tt2265171,Serbuan maut 2: Berandal,2014,"Action, Crime, Thriller",150,"Indonesia, USA","Indonesian, Japanese, English, Sign Languages"
tt0362120,Scary Movie 4,2006,"Comedy, Horror",83,USA,"English, Japanese"
tt1228987,Let Me In,2010,"Drama, Fantasy, Horror",116,"UK, USA",English
tt0079944,Stalker,1979,"Drama, Sci-Fi",162,Soviet Union,Russian
tt0120632,City of Angels,1998,"Drama, Fantasy, Romance",114,"USA, Germany",English
tt2402927,Carol,2015,"Drama, Romance",118,"UK, USA, Australia",English
tt0096320,Twins,1988,"Comedy, Crime",107,USA,English
tt0085959,The Meaning of Life,1983,"Comedy, Musical",107,UK,English
tt4786282,Lights Out,2016,"Drama, Horror, Mystery",81,USA,English
tt1904996,Parker,2013,"Action, Crime, Thriller",118,USA,English
tt0162346,Ghost World,2001,"Comedy, Drama",111,"USA, UK, Germany",English
